h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,average,water_level
3.2697077,0.5201682,4.170663,1.3653816,2.2653413,3.5459876,1.325536,5.2401967,4.6935306,2.8398035,2.9236317,6.045042
1.1838458,2.1698368,8.963904,0.43953848,1.7197673,2.618669,0.93550646,1.0370107,7.496481,3.5805295,3.0145087,6.148988
0.399219,0.6994841,1.0302103,2.9269698,0.5874872,7.3115196,3.4749262,0.500577,2.926364,0.019028246,1.9875786,3.9718397
6.4830995,2.1557283,2.659155,1.5324728,1.3213723,3.079809,4.640684,2.7063003,2.3518646,4.8506503,3.1781135,6.260805
0.7416357,6.629986,1.223127,2.280747,0.64904517,3.3196726,2.837008,4.092699,0.2359131,5.4866467,2.749648,5.5745826
1.5920788,4.1275687,4.455422,3.6088371,5.2626023,3.4075046,4.378815,2.0757847,0.63718534,1.4606225,3.100642,5.607988
3.178886,4.0980787,2.9338913,0.442021,0.13249984,2.9398994,0.23178244,1.7597648,1.6353421,1.1802753,1.8532441,3.2662208
0.89516926,4.2296114,1.5772927,2.3421202,0.038021013,6.6738553,0.73132974,2.5646799,1.8539634,6.695779,2.7601821,5.862802
0.7665666,2.0142307,1.5990207,0.030918691,5.34409,1.6298565,3.8631492,1.8999665,2.1313047,4.30532,2.3584423,5.024689
1.8663621,2.4555047,2.8096316,0.9314041,2.6603446,0.9485364,1.0393558,1.3002495,0.7069374,0.18001908,1.4898345,2.53179
4.105593,0.66006494,0.36282605,3.6658359,0.23400149,5.7601805,0.91993475,3.9041862,2.2294188,2.587384,2.4429424,4.9022264
3.1701758,2.3496323,1.0440528,1.8311257,0.65181494,3.4781907,4.421056,6.23532,0.59503675,4.503314,2.827972,5.907441
4.8941803,1.953506,1.4438473,1.2273221,3.1025527,2.8858948,0.8887968,0.3605489,2.4181223,1.359088,2.053386,3.6842098
5.9231358,2.0404406,0.28489745,0.37772924,1.0591873,1.1029892,1.1341112,5.0233855,1.4231892,1.3636109,1.9732678,3.7198184
5.6023464,1.8424556,0.97421014,1.9159579,0.5539872,0.19214737,1.0695443,1.8296304,0.3283911,7.0755916,2.1384263,4.3601384
4.139516,1.7017901,1.2642097,2.645567,2.5046365,4.6173496,5.573823,2.6819365,0.24063367,1.0605729,2.6430035,4.910449
3.0362072,0.8243682,0.21838072,2.4182048,4.240793,3.6493313,0.2206441,3.5694647,2.0973933,0.9513954,2.1226182,4.1131124
0.31653073,3.8835769,3.2557511,3.8460531,0.5901706,0.22603196,2.7976673,4.0343895,1.3184485,2.2121367,2.248076,4.3795295
2.7953694,4.3403826,1.7076929,3.5938535,2.7232027,0.50348735,3.234596,0.07609152,0.3685222,0.004340818,1.9347538,3.1116319
0.9261422,2.955281,2.6746004,2.903819,3.1868505,1.7204659,1.6395996,3.2447166,7.6992617,0.73142856,2.7682166,5.6844816
1.9909246,1.1977899,2.282107,0.18169709,2.8072152,5.0954146,1.1263158,2.0366652,1.3933818,1.9666747,2.0078187,3.9501762
6.960181,0.5889472,3.0532115,0.5447829,4.36522,0.5720224,0.59246534,2.887858,2.3399632,4.1193876,2.602404,4.994775
1.7527611,0.78198284,1.5360564,1.2381172,3.4567852,3.8053217,5.0268946,2.3498213,2.1838984,3.445723,2.5577362,5.3776236
4.5415115,4.100666,4.3673005,0.7838352,7.4088526,0.21018532,0.91278934,1.4440151,2.8837357,0.7115555,2.7364447,4.7054553
1.5246602,6.318639,1.5583745,2.5255256,0.66062784,2.7205424,1.9889193,1.0853596,0.3035798,2.7854545,2.1471682,3.8882897
0.12552969,2.9467506,4.3184624,5.476711,4.138838,1.3425925,4.521618,6.9528475,1.568836,1.5708042,3.296299,6.458642
0.8031462,1.136882,3.8814304,4.8370957,0.42841125,1.105702,3.742793,1.6856779,4.6309986,0.89282954,2.3144968,4.6082096
5.7988234,2.9477887,1.5960162,0.44671035,1.4308567,3.8239112,5.7139997,1.4946665,1.5480849,2.3557045,2.7156563,5.0985656
1.3578477,2.2017555,3.064322,0.7192302,1.725838,0.47773147,1.2886541,3.7722445,2.6076598,0.87057304,1.8085858,3.5600004
2.351318,0.32457522,0.33337232,0.6316199,1.9305038,3.0773802,2.1526709,0.7032602,3.4488058,8.040794,2.2994301,5.396537
0.6869411,3.2353673,5.294719,2.103273,0.7710187,5.5329447,2.3391912,1.3105112,3.7772975,1.8756218,2.6926887,5.230945
2.2886403,1.2877378,1.3046355,0.56534064,1.5655963,3.235228,0.6704557,3.764667,0.71536326,3.6617882,1.9059452,3.9768908
2.4808016,1.3216366,3.5289054,0.43204692,0.71151555,3.8040311,1.7169228,0.7755419,0.5425044,0.5840514,1.5897958,2.7946818
0.25923145,2.780152,2.4702342,1.201162,2.7838907,1.1967342,4.7749267,4.9687495,2.448938,3.1358438,2.6019864,5.517474
0.4211893,2.7663565,7.376065,2.9004598,3.1755471,3.7233973,0.4067485,2.2670527,0.09905642,1.9995056,2.513538,4.488874
0.4375193,2.263593,6.2879033,0.29949665,1.1404808,2.5754654,1.3065872,1.7579017,2.140675,1.3755493,1.9585171,3.705696
5.2811465,2.2227051,1.3173013,5.5719595,1.7080653,1.2554116,0.2522046,3.2218347,1.1979456,1.9808135,2.4009385,4.28365
3.2631304,1.207079,0.71204215,2.3537834,1.040936,1.5070045,0.18384,0.71792555,2.2694721,3.8526764,1.710789,3.4768271
2.0955088,2.652854,0.5784357,0.09802622,1.9519553,4.103959,3.265861,2.6992733,0.45518312,1.8992704,1.9800327,3.9011836
0.36048064,2.3548102,0.92285097,0.8672167,1.5320525,1.7480052,2.1533554,3.3012419,4.390772,2.8757794,2.0506568,4.55352
6.9229116,2.0781043,4.122248,1.4217813,2.6704795,4.267683,0.24019624,2.2153914,3.395553,0.28993076,2.7624278,4.79889
4.0380917,1.5414248,0.57886696,5.8091965,3.7963262,0.032839037,0.6927822,7.05276,1.2321098,0.7679903,2.5542388,4.7849965
1.0806724,7.615616,0.057111774,0.60719556,0.88807976,0.64099556,1.4603102,5.558054,1.8698542,3.8366494,2.3614538,4.8234057
4.058664,1.2387629,0.46773103,3.8855972,2.4485774,1.006428,0.115471,2.000044,2.2299051,4.144981,2.159616,4.306987
4.759842,1.1286621,4.939389,0.7905048,1.6611596,3.52567,1.7369957,4.713028,2.5278864,2.6356566,2.8418794,5.520354
0.33716697,1.1073973,2.8814788,4.8400164,1.1856873,2.4556801,2.7106256,2.613778,0.41849032,3.262312,2.1812632,4.380353
0.6757153,4.2997193,2.3851871,2.212619,0.52938807,1.051278,4.3487215,0.701846,2.2222576,3.1358318,2.1562562,4.2918887
0.7635417,7.477249,7.1305523,1.3328048,5.7596316,0.056168586,4.813896,2.3621154,0.21418351,4.346113,3.4256256,6.3098183
3.4746695,1.3947732,5.368909,2.3063216,1.9604485,0.06203261,1.2772536,2.868714,0.8640624,1.4582236,2.103541,3.7287443
2.669667,0.82532465,1.0588521,2.6704562,1.7619619,1.1392202,1.1337702,1.2644954,2.39809,0.515958,1.5437796,2.888417
1.9694104,1.1691124,0.81344116,3.6759439,2.135372,4.2798934,0.12391247,2.9472365,0.69462746,1.0589696,1.886792,3.5518649
1.562161,4.082801,1.1839923,0.4462258,3.2865605,0.9659517,6.1003976,1.7485197,0.055666283,3.1669316,2.2599206,4.446339
3.85706,0.51218045,1.5271451,0.24439555,3.5252228,2.4389205,3.714798,1.1999674,1.1772391,3.0748634,2.1271791,4.2213945
2.3969858,2.187077,0.62143433,2.8023252,4.365241,3.3718271,3.5098279,1.3955458,3.7691708,2.3033733,2.6722808,5.3493533
1.3721968,3.4983602,0.262367,5.218522,0.018630259,2.651874,0.76698005,1.8489922,4.383141,0.65113527,2.0672197,4.0020123
0.8559099,0.30002403,3.6124444,2.9615781,0.48756623,4.386482,4.1522985,3.3132167,1.4700713,3.253879,2.479347,5.1648064
0.7356141,2.587177,0.3540907,1.3724507,3.6506052,4.5358114,5.847639,1.217794,2.6804142,4.469907,2.7451503,5.868191
1.9727347,0.6460074,1.2917867,3.1286137,0.7565522,3.2997627,3.845714,3.1513157,2.2950954,0.37663406,2.0764217,4.1198754
1.5304515,1.2743056,1.9456573,0.47982216,0.4849912,4.7944927,7.13342,2.259305,1.2755722,3.1150842,2.42931,5.115757
1.0202653,1.6517622,5.2984066,0.17803186,2.7248914,1.7776976,0.19458276,0.78407776,0.5129171,4.070238,1.8212872,3.5457935
2.3847892,1.9466655,5.4593716,3.457231,4.1144223,1.8678086,1.2875853,0.51456386,1.255133,2.7827702,2.507034,4.539971
3.876378,3.0093226,0.08935414,0.20877801,0.5793969,1.4392779,6.864338,6.8520536,0.23441333,4.8531823,2.8006494,5.956725
2.1574497,0.058749173,6.3148403,2.1419954,3.5696132,1.6796126,1.6603167,2.3244364,0.98857945,1.9815922,2.2877183,4.25824
4.7049212,0.41363662,2.67843,0.5841455,2.245097,3.3464327,0.5954288,5.314511,0.41608316,3.4566643,2.375535,4.7050877
6.5112333,0.6230238,1.8928301,3.9185078,5.054079,1.0736269,1.315747,5.229724,5.3917775,0.120718256,3.1131268,5.8907785
0.18192899,2.4721565,1.8862786,1.4214387,0.16950199,8.110322,2.5860538,0.58905673,0.6036399,1.9119582,1.9932337,3.9093451
0.4866026,1.7779005,3.484108,0.031245321,0.7305385,1.1357555,3.6668644,3.2927384,1.2925353,3.6277533,1.9526043,4.1834197
0.14669183,3.5101118,1.0150433,1.2034116,0.33556765,3.332746,0.8112429,1.9168794,0.3109062,2.9430735,1.5525674,3.1333725
0.7990789,2.710637,1.5101383,0.5852245,0.8685727,1.406689,6.108594,2.9848046,0.37101313,1.8543885,1.9199142,3.901409
3.5218656,2.4017785,0.37696543,2.4553022,2.0672138,5.551573,1.4507937,0.028126974,1.2844393,0.48764804,1.9625705,3.4411767
6.6065893,1.4500209,4.699791,1.9315944,1.7107337,2.8385403,3.4066448,2.648605,0.94432545,5.331984,3.156883,6.042409
6.7617197,2.2374992,4.666691,1.1292243,1.6538669,5.0744205,0.1437612,1.0848114,2.6734102,6.4752088,3.190061,6.175702
0.5133443,0.4642074,2.2191572,0.25646815,0.27833688,1.466228,5.6794763,1.7048924,6.3032036,0.7470305,1.9632345,4.3991942
0.32820028,0.5606004,0.092435576,0.6539146,3.9518552,0.94692516,3.9083333,1.6470177,0.21520859,2.4964986,1.4800991,3.176536
1.341924,1.5155607,4.7720284,0.23100102,4.0793605,0.41711092,2.814857,2.9333057,4.3721867,7.970747,3.0448081,6.7781134
0.21993333,5.256327,6.2579327,2.7394998,0.68880576,3.8214111,0.33699495,5.2132506,3.3274398,7.577162,3.543876,7.42534
2.879454,0.6940836,5.0552382,5.423991,0.2857089,1.0529714,1.3329008,0.7257645,1.4143376,1.9332867,2.0797734,3.7020247
4.1101394,0.9850128,1.7869046,2.033396,0.49925733,0.57939184,2.0816064,3.292325,3.921505,4.725873,2.4015412,5.119835
2.9684937,2.876512,0.316653,2.3634188,4.6457677,3.2213516,0.59561944,1.5497657,2.4990993,0.23147061,2.1268153,3.8468268
1.7576399,3.209075,0.42689568,0.92265534,1.6953738,1.527509,0.8204553,0.6133145,0.5843796,3.0325584,1.4589856,2.8240688
5.0374265,3.1688552,2.8408766,0.60708034,3.280345,4.0574994,1.2587668,3.0207124,0.42164612,1.9125359,2.5605743,4.575802
1.4915807,0.91804135,3.304664,0.9871366,1.6042618,2.6357448,5.0062947,6.599689,5.1801376,2.7947686,3.052232,6.6621337
1.1216553,2.4737217,2.8433738,4.080101,3.8036613,0.7393474,1.9915642,0.04536279,2.9747326,0.04021253,2.0113735,3.589468
3.9436536,1.0238549,2.2202885,0.49858618,1.9141426,1.9019563,0.16842327,1.2464702,0.14703739,2.3154578,1.5379871,2.776165
1.802778,9.081678,0.09433654,1.2265804,0.29689813,3.02262,3.1116264,0.018854395,0.22515124,2.017138,2.089766,3.5899954
4.589102,5.149523,0.10581759,3.4107227,2.7846026,0.0536414,2.6515498,0.33908162,0.82679415,4.9381046,2.484894,4.628145
3.3949084,3.7437496,1.5789828,0.64708084,1.698916,0.60844153,1.4560844,2.187841,1.0579653,4.545497,2.0919468,4.127886
2.6142085,4.57206,1.6337526,0.8400204,0.7551665,2.0347154,0.7396232,2.4207032,1.2670779,3.3563294,2.0233657,3.8958924
3.6862085,2.9689226,1.9874564,4.608237,0.063265786,4.02666,4.2804427,1.1531366,0.14482112,2.4192727,2.5338426,4.616724
3.0344048,2.6849763,1.8648366,0.2249302,7.067478,6.337016,1.1567063,2.145362,5.8148384,0.037286144,3.0367835,5.8576436
5.6927586,1.4213679,4.930532,2.134432,5.708929,0.20577277,4.1842513,1.6894867,0.49503857,2.2037184,2.866629,5.065216
2.683096,5.1636305,1.0381081,2.8581414,0.83362436,2.1569781,5.983445,0.5388481,0.5397525,1.1577569,2.2953382,4.0881267
7.0065203,1.293117,0.74624217,0.37856865,1.9760177,2.0696695,0.6009015,1.6227565,0.2275984,1.274297,1.7195688,2.8756738
5.1415997,4.0626826,4.29234,2.1049244,1.793361,3.6116173,1.7572491,1.7068152,3.2911441,1.618946,2.938068,5.2756624
3.9142506,1.030405,3.3371096,0.88086,0.15436302,0.70556486,1.2226412,2.3731008,6.73726,0.42773348,2.0783286,4.164938
1.8015642,1.094027,1.0145414,0.5167586,3.75698,2.8025308,3.5727363,2.5084212,0.98338634,2.480187,2.0531135,4.196269
3.425208,0.7673292,3.1728644,2.6754923,0.51151216,4.132821,4.228253,9.557766,1.2022872,0.6704682,3.0344,6.0561123
1.5190732,0.08069272,0.070002034,0.20219642,0.13221034,0.36707985,1.705689,6.1517844,0.0036589312,4.76053,1.4992918,3.6219954
2.4269314,5.682195,6.847374,1.3827763,1.3205314,0.6506194,1.6265891,1.1966695,2.4294882,4.6981645,2.826134,5.292781
0.62211823,3.5724664,5.7516117,1.5587808,3.4441261,0.7278813,8.2813835,1.8400185,0.8976604,0.0031678579,2.6699214,4.862436
1.2049541,0.3368346,0.36270806,3.1270804,1.0725368,4.673821,1.5080159,1.655527,0.40535808,1.6715922,1.6018429,3.1871135
1.1589841,3.5763652,1.4649768,2.5378356,2.456811,0.27640054,1.6015129,3.0010192,1.5480299,1.738355,1.9360292,3.7199717
1.0245539,1.0657355,2.8481963,1.8999403,1.5972066,0.5908605,3.0590243,0.6121443,0.031491946,7.3216367,2.005079,4.390299
0.051930547,2.4860468,0.5161946,0.74045086,8.24766,1.9419632,4.2671595,1.6189513,0.5249426,3.533764,2.3929062,4.8909855
1.2289219,1.741141,1.2496995,1.2538656,3.0294633,3.9727814,1.1892674,3.2781067,5.6074295,0.9699601,2.3520637,4.927198
4.01798,4.612437,1.9095104,4.7501755,1.455533,3.0297904,0.19970615,4.3536453,2.5097377,0.9292693,2.7767785,5.0061884
2.647474,3.1668384,3.942001,3.0539799,2.8986042,0.86503863,2.9341938,2.5393236,2.6785,1.7388794,2.6464832,4.9565754
2.7526555,1.9886856,3.045063,2.5128808,0.091596864,1.3795137,1.8278196,0.5102232,3.033964,6.2482295,2.3390632,4.9194407
0.6963947,1.4107312,4.095232,0.37345976,1.6811724,3.906968,1.392543,2.2801316,0.0714045,3.494494,1.940253,3.9033554
5.228187,1.0907785,2.9605799,0.017761163,1.3488392,2.5504448,0.8864143,0.82457167,0.72332174,1.8889227,1.7519821,3.0733078
2.2333574,2.086598,0.50357926,2.8042507,2.2158387,0.5162424,2.1287937,3.161697,0.42372215,6.467312,2.254139,4.830983
3.0437288,1.0067937,2.924407,0.29373196,4.6048,3.4390855,3.316133,1.9296594,1.5592792,3.0440526,2.5161672,4.971237
0.42122233,3.9494867,0.05468227,4.783675,0.17723846,5.567166,1.3223901,0.7153475,0.30075735,3.2368064,2.052877,3.971978
1.6718154,0.44016042,0.35805875,0.28544956,0.5339526,2.7760272,1.8700612,1.5601047,6.1127057,2.0656016,1.7673937,4.0472307
1.5610008,1.8459438,0.76382643,4.2108436,1.77424,0.80716056,0.98113275,7.706066,0.07279058,3.7088594,2.3431866,4.8933935
2.6500092,6.8812933,4.2321076,1.918347,0.37747365,2.7043867,2.5285978,0.85160327,0.52396077,3.9902835,2.6658063,4.8074307
2.8161945,1.5785441,0.32097,0.6674011,5.6166153,4.5304017,8.752034,3.3411803,2.8931313,1.5613649,3.2077835,6.5458465
3.0976996,3.709071,4.369818,3.991082,1.4435775,2.2337823,4.1091595,2.1705031,4.2208776,0.27178442,2.9617352,5.4450307
1.805692,2.2099502,3.141192,0.5097844,2.9289489,1.12903,0.82529515,0.5014298,1.7559052,6.3463697,2.1153598,4.448691
0.39926523,4.711545,1.0978172,1.0502414,1.3635269,2.8852184,2.9731536,2.6098258,2.8979049,0.8558887,2.0844388,4.1128817
0.81110734,0.32455277,0.13950375,4.350808,0.8262297,3.4438844,1.7227671,0.6549366,1.0819134,3.57239,1.6928093,3.5738375
1.0909333,0.48937592,0.680116,1.8797503,2.9670765,2.1926188,1.915144,8.329923,2.5967762,0.5214555,2.266317,4.845036
4.476106,0.73036623,3.0173373,1.8123827,5.0778093,0.59127927,2.9114082,1.0484002,1.2499256,2.1877303,2.3102746,4.237653
0.2566776,2.2088456,5.858504,1.5216639,1.5950978,4.4582973,4.3995686,2.41607,2.761484,1.8450165,2.7321227,5.4068065
3.3319035,2.6507425,0.6687832,1.4655116,1.2157018,4.8271165,2.4043794,2.4682827,2.622079,0.26905966,2.1923559,4.138973
2.8644128,0.3750262,2.526247,1.4098303,2.7156053,3.9069622,4.46486,7.739253,2.3173296,0.14982839,2.8469353,5.7464113
5.2968345,1.334563,4.2565575,3.7877963,1.5632615,1.3805225,1.8371491,2.1988215,1.7611696,3.446004,2.6862679,4.996713
0.28277177,2.9556491,1.2256297,3.4831553,1.8332133,0.17129064,2.3074431,1.290048,6.956134,2.7501678,2.3255506,5.0255394
2.890973,0.78013,2.1739662,2.366494,1.8082197,0.3330059,1.6421161,0.20807314,4.4351697,0.8399824,1.747813,3.3710375
3.5121396,1.3158734,4.71327,0.71954596,0.83027226,1.0354757,0.2071424,4.1867533,1.9416091,1.8382047,2.0300288,3.8584278
1.6457655,2.9399583,5.355065,2.621943,2.8812613,2.05436,0.44086978,0.83513457,0.06583717,1.1298709,1.9970067,3.328223
3.935134,1.9991798,1.2814544,1.1409521,1.595146,1.4295042,0.20808417,2.157809,3.139889,5.888715,2.2775867,4.829504
1.1533118,1.8546054,0.93469423,0.65380037,5.1957226,5.8502827,0.93655634,0.41534925,2.1556923,1.6802713,2.0830288,4.075695
0.73534083,1.1688882,8.881728,1.0367253,3.1302748,5.838971,0.4055785,0.5002354,1.5129812,1.9974585,2.5208182,4.597937
0.5207338,0.9670209,1.2784573,1.2956182,6.934311,3.2004633,1.4410441,0.6908456,2.2902198,1.0196613,1.9638376,3.8410413
3.1670952,2.3392823,3.5563293,2.7946792,2.118411,4.40224,1.7389271,1.4608326,4.98954,2.2968488,2.8864186,5.6393294
5.1108255,0.63661957,1.3904634,2.6676228,0.22819185,2.2987037,2.0333474,4.903706,2.6376278,7.1102786,2.901739,6.2754602
2.7201173,3.029292,1.9774616,4.153234,1.2147366,1.1887352,4.010358,1.6999888,2.4865818,2.966549,2.5447054,4.9539256
3.1714919,1.9627501,1.3018979,0.89944696,2.125614,1.7167051,1.4746058,0.6048938,5.089221,0.6295222,1.8976148,3.699166
2.542991,0.18439312,1.0941058,1.1064596,5.551753,0.7464765,1.0633647,5.4407673,6.0178976,3.404355,2.7152565,5.9839807
3.3808973,0.43864998,6.9646697,4.5274124,2.9631257,2.536246,2.29809,0.105402395,6.5105247,2.5465672,3.2271588,6.2449
0.6608072,2.5436983,2.0988283,1.5814805,2.2389712,3.8461332,1.2036475,0.7516145,1.9634088,0.27735272,1.7165943,3.171462
1.8515351,0.7154985,4.0083594,0.44809192,3.9233565,3.5535145,0.769606,0.8304715,1.1607912,1.7827399,1.9043964,3.566994
0.42530206,6.5499544,0.4821759,0.26084027,4.1848745,2.9356575,2.9123073,1.1921458,2.0463831,5.1688194,2.6158462,5.355012
4.291456,0.61391973,5.328277,2.6996453,6.021041,0.57641506,0.05722619,0.38220948,5.646681,1.8773546,2.7494226,5.146289
0.7349556,3.1228228,4.611599,1.1044009,3.441946,1.1150918,0.6531024,0.8501596,0.38272464,2.6053681,1.862217,3.3900764
8.530796,2.0725076,2.2071633,0.8615164,0.7870481,3.8946526,7.445587,3.7314985,0.31932217,0.18462536,3.0034719,5.2959185
1.2167096,8.245462,3.3593593,3.7840242,0.31564885,3.5879807,2.7721345,4.8483524,1.0437769,3.6774564,3.2850907,6.223171
3.3422575,2.3168232,2.552936,2.9084647,0.06396426,3.1298995,1.2626078,2.594131,1.1783068,2.9125605,2.226195,4.24348
2.9601583,2.068974,1.3867246,5.8027067,0.78698945,3.4004483,1.5972859,0.9065139,3.2722063,1.7599893,2.3941996,4.525179
0.9354248,0.71284235,0.6370058,0.87028277,3.3498316,1.7407175,2.7148566,2.0363247,2.5205739,0.48879164,1.6006651,3.2827282
7.2347603,2.5479264,0.5845752,0.23110402,1.3006845,1.2692835,6.3867116,2.6201694,2.808816,0.48260558,2.5466638,4.7075157
3.9749923,3.8611085,2.7966452,0.13853383,1.9367507,1.5906855,2.404193,0.04459043,0.29975873,1.9499114,1.899717,3.2427216
0.16705194,1.421444,1.4218292,1.077248,3.1728835,0.9834721,0.027206887,5.4090815,0.24307585,0.41605544,1.4339348,2.8451939
4.1710467,2.899088,4.457282,1.4521528,0.0324568,0.5247544,6.435796,1.8107083,4.0144825,1.8603892,2.7658155,5.328839
0.9900775,0.9203782,1.565776,1.2250255,1.4694669,5.3540654,0.29232267,0.49677408,2.7504437,1.3855411,1.6449871,3.3109922
0.415357,1.9514284,1.4845948,2.8861504,0.16242409,3.9160187,2.675008,1.2179985,0.63141584,2.4363606,1.7776756,3.5554028
5.379798,0.30043322,2.9718816,1.0748843,0.9386536,0.74012566,2.66693,3.4708557,1.1588479,0.7061247,1.9408535,3.5252354
6.248432,1.347193,2.0154493,2.2450602,0.8165083,2.6854334,0.29921234,5.688071,2.283824,1.5838048,2.521299,4.759967
4.154013,0.03066806,4.373685,1.5237858,3.3960352,0.30196542,2.3213735,0.29830173,4.3308096,0.33718383,2.106782,3.86896
0.036395904,2.8400695,2.732504,0.29792324,3.373516,1.1126788,4.215296,0.68371713,0.5341043,3.5784035,1.9404609,3.9329543
7.672072,3.2650576,0.460554,2.6889005,5.9028034,5.6499023,3.7779243,5.7515254,1.772756,0.6043441,3.7545838,6.8496614
7.887387,2.2081025,0.6979126,0.7588351,4.102415,2.438729,3.8409286,2.2545524,0.24105707,4.8318205,2.9261737,5.532245
2.7296917,0.97413754,2.1877697,1.8122696,1.8398756,1.632524,4.237495,0.36400688,2.7674642,0.004005596,1.854924,3.456786
4.4696774,1.3072413,2.7226987,1.8546145,4.4392223,1.8866909,0.5829854,2.797015,5.710747,2.0693545,2.7840247,5.502307
0.9161384,0.59214467,0.89900887,2.0709796,1.3383648,3.3625796,0.11495039,1.8562412,1.6125195,0.17163631,1.2934563,2.5041487
0.032419153,0.25609112,2.5312042,3.7866862,1.3041828,4.0945773,2.9936423,2.0148034,2.0882988,0.7350948,1.9837,3.9694033
2.0616508,1.9270302,5.590251,5.526307,1.9683831,6.2673903,0.13064256,2.6766193,0.86318797,4.9496536,3.1961114,6.1509366
1.1576809,2.0871062,2.6460953,5.7553267,1.945714,4.3433857,4.251992,1.8921068,6.176627,6.0369196,3.6292953,7.769396
4.121863,0.34089336,0.9074766,6.7613773,6.82316,4.862424,1.2271436,5.2338767,2.7364004,1.3670789,3.4381695,6.586219
3.6940536,1.9502468,0.90020895,4.055439,0.63865995,2.5155196,1.0113683,2.3240182,0.10265487,3.7550197,2.0947192,4.0053506
1.5554328,3.4250257,2.1118245,3.8115273,2.184333,5.0371447,1.2425671,1.1238524,0.73345906,1.912005,2.3137171,4.2286844
2.2168262,0.042111866,0.3877186,1.0691756,3.1206458,2.6699128,3.8220382,2.4235258,0.33823875,2.3444333,1.8434627,3.7869687
2.585243,2.6765037,1.9018655,2.7802017,2.2285657,1.9937575,0.895072,5.4805117,1.6294239,4.026723,2.6197867,5.32496
2.061736,2.502771,1.1874173,2.6340346,2.7771282,1.6990259,1.8580074,9.300642,0.6454139,0.77903235,2.5445209,5.0539203
1.4039012,1.8867588,4.7012258,0.9407832,1.6414907,2.3825402,1.6382754,1.358188,0.52747804,3.3040571,1.9784698,3.8130991
3.6116858,6.364891,1.4408833,1.1732943,5.552247,1.3441441,0.6359846,3.7815976,1.8387213,0.241375,2.5984826,4.510564
2.0436227,1.0146773,3.124662,0.79530203,1.2940222,7.746705,4.7018147,2.5780354,3.7235184,1.451154,2.8473516,5.793171
4.177342,2.3806949,6.5016623,1.6344713,0.54115367,1.9475731,2.0923667,1.7057573,2.829221,0.6233417,2.4433584,4.2886605
0.5135186,2.708383,0.16025487,2.8411286,1.0402011,0.71223056,3.3198762,4.8829985,0.48512262,4.876435,2.154015,4.716404
1.6521783,2.3725302,3.715019,0.65463525,1.5262202,0.2589572,2.802778,2.945521,4.3584023,2.674755,2.2961,4.7651095
1.9010036,4.646783,1.7379706,3.3753333,6.5537066,0.94231385,2.5284526,0.96941626,2.1194096,1.4951671,2.6269555,4.764326
1.0645409,3.4228885,1.454076,3.5359254,6.9234495,7.082841,1.5367346,1.0987661,3.998888,2.162516,3.2280624,6.290267
2.9492872,1.8586345,1.9159087,2.1950192,1.3746792,1.5112162,0.22826926,1.8793755,1.5001035,2.3418229,1.7754316,3.3628361
2.9974744,3.7145019,3.8349185,2.069467,0.40387255,0.34429547,5.067915,1.741281,4.010142,1.4627547,2.5646622,4.900646
4.2165065,1.6556128,0.77953345,2.1330504,0.028736468,3.9656417,0.79183567,0.72459424,1.7233429,2.8749945,1.8893849,3.6185055
1.9410768,3.3270888,1.0180426,0.515394,3.245543,8.342774,0.16455135,2.370032,4.794686,0.29567856,2.6014867,5.0957327
2.0601728,4.5567904,3.915101,3.626429,1.4563421,3.536366,0.2719414,3.4405317,0.42353785,0.67805576,2.3965268,4.1351986
4.2538652,2.72338,3.6124485,2.1880064,1.5877665,2.7087069,1.6098411,0.931693,0.8503198,1.1562445,2.1622272,3.6826496
2.8072367,0.25482008,10.640924,0.8492419,3.1140726,4.549642,5.859095,5.199664,4.0146813,5.7379065,4.3027287,8.818828
2.5114937,4.667155,1.8587226,2.9456398,1.4515034,2.7208476,4.394218,1.7218776,0.78511095,1.1058879,2.4162457,4.3468065
0.60859627,2.2399724,2.2455158,1.151766,4.1537876,2.669815,3.2806582,0.7250974,1.0771899,1.3064315,1.945883,3.7036207
1.9701244,2.1612437,4.3563747,3.2767582,3.3794074,0.22394368,1.208063,5.9709883,0.5946361,2.8700562,2.6011596,5.035049
4.961725,2.9459171,3.4750357,0.8758573,2.9058454,3.439465,1.8068092,0.22960107,1.3620789,4.430401,2.6432736,4.9349637
1.2705426,0.60649276,2.5281441,0.7362186,2.3376753,1.6529658,2.4682083,3.677559,0.7685832,3.34371,1.9390099,4.0896707
1.9805634,1.2510471,4.009494,0.5142598,6.132613,0.7976162,2.4981241,0.5477545,1.7298771,2.0419354,2.1503284,4.051522
